iter	MultiClass
269	0.0122098723
270	0.01214732964
271	0.01205097273
272	0.01198134024
273	0.01193109977
274	0.01186259608
275	0.01181086194
276	0.01171835975
277	0.01170432793
278	0.01165951283
279	0.01155992276
280	0.01153137262
281	0.01148812293
282	0.01140690891
283	0.01136716149
284	0.01132195098
285	0.01127469066
286	0.01122128573
287	0.01115320652
288	0.0111133866
289	0.01106662673
290	0.01099987552
291	0.01092884099
292	0.01087598034
293	0.01082650234
294	0.01078062096
295	0.01071464838
296	0.01066689838
297	0.01060811736
298	0.01054801862
299	0.01050705813
300	0.0104512617
301	0.01039861035
302	0.01035540117
303	0.01030673771
304	0.01028763674
305	0.01025356385
306	0.01020275082
307	0.01019220822
308	0.01014368726
309	0.01008368495
310	0.0100590585
311	0.009983785883
312	0.009944242225
313	0.009919024396
314	0.009869275957
315	0.009830560631
316	0.009781860345
317	0.009741722071
318	0.009692141243
319	0.00966064729
320	0.009624223829
321	0.009603960224
322	0.009538073188
323	0.009502451697
324	0.009476341217
325	0.00943488202
326	0.009398482837
327	0.009368450515
328	0.009328437042
329	0.009299587617
330	0.009259134691
331	0.009226372043
332	0.009190168545
333	0.009174717491
334	0.009149374512
335	0.009105917848
336	0.0090752216
337	0.009062765034
338	0.009019455092
339	0.008987511878
340	0.008968668103
341	0.008941251348
342	0.008901157613
343	0.008849461788
344	0.00881722957
345	0.008789352652
346	0.008752138893
347	0.008718552115
348	0.008706187074
349	0.008697309287
350	0.008673173459
351	0.008650538048
352	0.008640099926
353	0.008596831506
354	0.008560978875
355	0.008520990492
356	0.008488557134
357	0.008464913456
358	0.008432947312
359	0.008395171726
360	0.008352575991
361	0.008316479602
362	0.008280801308
363	0.008254670452
364	0.008216376963
365	0.008187131446
366	0.008151775075
367	0.008125084237
368	0.008112314708
369	0.00809954999
370	0.008063202029
371	0.00803802067
372	0.008026899346
373	0.008015914722
374	0.007995567354
375	0.007968527337
376	0.007941477167
377	0.007917052833
378	0.007882256467
379	0.007863188883
380	0.00783321129
381	0.007819066791
382	0.007786733484
383	0.007768394342
384	0.007735031975
385	0.00771216275
386	0.007678156287
387	0.007657663352
388	0.007637768916
389	0.007603095173
390	0.007566885566
391	0.007541936755
392	0.007513314602
393	0.00748038729
394	0.007449483408
395	0.007436485325
396	0.007432927382
397	0.007410609219
398	0.00740049429
399	0.007373735484
400	0.007349745971
401	0.007323880521
402	0.007291232356
403	0.007264298375
404	0.007237211666
405	0.007222174055
406	0.007198718678
407	0.007170591939
408	0.007147030414
409	0.007127239776
410	0.007097401935
411	0.007069838111
412	0.007045805058
413	0.007033700535
414	0.007016318659
415	0.007004993849
416	0.006982461409
417	0.00696803778
418	0.006953239603
419	0.006943616285
420	0.006923527707
421	0.006907690457
422	0.006881313693
423	0.006859604154
424	0.006832055211
425	0.006806407301
426	0.00679225625
427	0.006766345109
428	0.006758915911
429	0.006734633911
430	0.00671526184
431	0.006699256695
432	0.006684363423
433	0.006664187251
434	0.006641721086
435	0.006623392761
436	0.006604690958
437	0.00658666918
438	0.006569614631
439	0.00655068048
440	0.006538783756
441	0.006512601706
442	0.006502340008
443	0.006485497503
444	0.006469553249
445	0.006449590943
446	0.006433112432
447	0.006411810397
448	0.006406084595
449	0.006393982257
450	0.00637387501
451	0.006356680493
452	0.0063369219
453	0.006327469724
454	0.006317759139
455	0.006308472787
456	0.006281121226
457	0.0062672452
458	0.006253742635
459	0.006232572031
460	0.006213427943
461	0.00619981255
462	0.006184462364
463	0.006162792912
464	0.006135685081
465	0.00612111404
466	0.006108264279
467	0.006093191601
468	0.006076982761
469	0.006053220076
470	0.006037669934
471	0.006025729449
472	0.006012952914
473	0.005998292017
474	0.005981071537
475	0.005959336737
476	0.005935677573
477	0.005931950566
478	0.00592186179
479	0.005911771941
480	0.005896763076
481	0.00588324714
482	0.005859701563
483	0.005842870873
484	0.005821367949
485	0.005806287734
486	0.005798989342
487	0.005786178749
488	0.005776364434
489	0.005761136681
490	0.005757929691
491	0.00573563788
492	0.0057245953
493	0.005720469959
494	0.005706550153
495	0.005701611476
496	0.00569751626
497	0.005679940688
498	0.00566984269
499	0.00565228059
500	0.005632706201
501	0.005614987548
502	0.005596457357
503	0.005592202227
504	0.005577258492
505	0.005565030946
506	0.005554020303
507	0.005542590214
508	0.005536373578
509	0.005513612244
510	0.005505201964
511	0.005490938293
512	0.005485884329
513	0.005467439419
514	0.005450850815
515	0.005439495499
516	0.005431865906
517	0.005424473948
518	0.005409307094
519	0.005392288625
520	0.005383045379
521	0.005371922964
522	0.005361685023
523	0.005348110914
524	0.005330204288
525	0.005320047075
526	0.005311955255
527	0.005298816263
528	0.005280845561
529	0.005267725088
530	0.005260139212
531	0.005238673205
532	0.005226669516
533	0.00521468221
534	0.005196584073
535	0.005180793502
536	0.00517745598
537	0.00516822952
538	0.005159742513
539	0.005148880503
540	0.005145104753
541	0.005134802165
542	0.00512642361
543	0.005117461273
544	0.00510843637
545	0.005101660661
546	0.005087345032
547	0.005080773516
548	0.005066418315
549	0.005052771525
550	0.00503885759
551	0.005022929881
552	0.005016951423
553	0.005012196749
554	0.005001428176
555	0.004990334836
556	0.004979124249
557	0.004967128854
558	0.004955813851
559	0.004942757933
560	0.004936520298
561	0.004930549386
562	0.004917592246
563	0.004909807591
564	0.004898919294
565	0.00488643383
566	0.004881322852
567	0.004869944961
568	0.00486287525
569	0.004853779135
570	0.004839715488
571	0.004831519843
572	0.00482047597
573	0.004816776724
574	0.004812425368
575	0.004809353684
576	0.004796708106
577	0.004783623409
578	0.004771398526
579	0.004763385245
580	0.004749762273
581	0.004738667262
582	0.004730613078
583	0.004718306579
584	0.004712907146
585	0.004705830385
586	0.00469236425
587	0.004678559635
588	0.004677020823
589	0.004666413031
590	0.004656583873
591	0.004653808244
592	0.004647279384
593	0.004641662083
594	0.004634534802
595	0.004625629362
596	0.004612437394
597	0.00460209683
598	0.004589201532
599	0.004575693029
600	0.004566729245
601	0.004559941535
602	0.004552742313
603	0.004550187645
604	0.004547322299
605	0.004538016702
606	0.00453613781
607	0.004530784681
608	0.004523760025
609	0.004512198518
610	0.004506038634
611	0.004505383864
612	0.00450101795
613	0.004493549808
614	0.004484831334
615	0.004476462137
616	0.004470680459
617	0.004462499425
618	0.004454482468
619	0.00444375732
620	0.004438631932
621	0.004428212333
622	0.004416448852
623	0.004411798885
624	0.004403308355
625	0.004394810444
626	0.004383393285
627	0.004375687815
628	0.004369007079
629	0.004358446912
630	0.004354914781
631	0.004348775855
632	0.004343386032
633	0.004334876265
634	0.004326035093
635	0.004316742529
636	0.004310489964
637	0.004301285644
638	0.00429960492
639	0.004292740826
640	0.004283701983
641	0.00427351805
642	0.004261099739
643	0.004254264311
644	0.004248218876
645	0.004245784249
646	0.004242018884
647	0.004236105003
648	0.00422747192
649	0.004221098562
650	0.004214019919
651	0.004205543775
652	0.004203424456
653	0.004194582858
654	0.004189206279
655	0.004183666928
656	0.004173555345
657	0.004168474185
658	0.004157859884
659	0.00415244674
660	0.004144956425
661	0.004140160016
662	0.004137833374
663	0.004128401009
664	0.004117766204
665	0.004108275774
666	0.004099080154
667	0.004093571562
668	0.004092859059
669	0.00408404686
670	0.004075620777
671	0.004068353846
672	0.004064493779
673	0.004056076872
674	0.004046034573
675	0.004042304362
676	0.0040351382
677	0.004032590664
678	0.004023866786
679	0.004014230732
680	0.004008498538
681	0.004006857803
682	0.004000746804
683	0.003995513666
684	0.003990453117
685	0.003986012189
686	0.003974471947
687	0.003965083336
688	0.00395782391
689	0.003951817082
690	0.003944391102
691	0.003938037524
692	0.003932650889
693	0.003929523364
694	0.003917942691
695	0.003913195547
696	0.00390460388
697	0.003900571991
698	0.003893722996
699	0.003884142097
700	0.003882211983
701	0.003874904344
702	0.003865848451
703	0.003860944975
704	0.003858995355
705	0.003852089121
706	0.003848666782
707	0.003841666677
708	0.003833774868
709	0.003826799052
710	0.003821343018
711	0.00381453268
712	0.003811135708
713	0.003809073463
714	0.003802011063
715	0.003797998676
716	0.003796598353
717	0.003792616054
718	0.003784120782
719	0.003778127553
720	0.0037713845
721	0.003763745003
722	0.003760463848
723	0.003752559429
724	0.003745728874
725	0.003736863889
726	0.003732894764
727	0.003727196113
728	0.00372542317
729	0.003717553367
730	0.003712954028
731	0.003705689232
732	0.003698534943
733	0.003696755819
734	0.003690574927
735	0.003686892497
736	0.003680852535
737	0.00367573751
738	0.003674222555
739	0.003671683993
740	0.00366399689
741	0.003662071912
742	0.00365441963
743	0.003649236882
744	0.003644526828
745	0.003641418467
746	0.003631934841
747	0.003626669622
748	0.003621040334
749	0.003619807733
750	0.003614195619
751	0.003606482646
752	0.00360187897
753	0.003594705491
754	0.003590006114
755	0.003588987256
756	0.003582167265
757	0.003580228163
758	0.0035744309
759	0.003572487656
760	0.003566331678
761	0.003560276193
762	0.003554007524
763	0.003549308947
764	0.003545205795
765	0.003540843747
766	0.003535428227
767	0.003531624447
768	0.003523471358
769	0.00351742895
770	0.003511856212
771	0.003507070849
772	0.003501964075
773	0.003500578175
774	0.003495653057
775	0.00349327858
776	0.003488625469
777	0.003481726869
778	0.003475601929
779	0.003471334039
780	0.003468091148
781	0.003464505809
782	0.003457227924
783	0.003450774424
784	0.003443875163
785	0.003439446245
786	0.003434432942
787	0.003429288519
788	0.003424868733
789	0.003423326094
790	0.003419688226
791	0.003416634687
792	0.00341635444
793	0.003411721569
794	0.003407419407
795	0.003401543654
796	0.003396755998
797	0.003391782317
798	0.003389027259
799	0.003382502401
800	0.003376741703
801	0.003372729775
802	0.003366930573
803	0.0033645955
804	0.003359044406
805	0.003354533136
806	0.003350198532
807	0.003348411386
808	0.003343153493
809	0.003337962135
810	0.003334309736
811	0.003330718704
812	0.00332280526
813	0.003316658477
814	0.003312138546
815	0.00330857069
816	0.003304295374
817	0.003299056487
818	0.003293527684
819	0.003290064425
820	0.003285726063
821	0.003281912455
822	0.003276938328
823	0.003270624321
824	0.003266284098
825	0.003262996895
826	0.003259042894
827	0.003253381943
828	0.003248682247
829	0.003242754493
830	0.003237558151
831	0.00323410542
832	0.003230058131
833	0.003227039855
834	0.003225153963
835	0.003220431946
836	0.003216549072
837	0.003214081056
838	0.003207980074
839	0.003203386564
840	0.00320016803
841	0.003195464166
842	0.003189289394
843	0.003184005485
844	0.003183107145
845	0.003177351127
846	0.003174933311
847	0.003168853806
848	0.003163671387
849	0.00315997989
850	0.003154396841
851	0.003148560257
852	0.003145339109
853	0.003143124386
854	0.003140353673
855	0.003137739174
856	0.003135134088
857	0.003131894819
858	0.00312801606
859	0.003126466006
860	0.003123756565
861	0.003120460226
862	0.003117168755
863	0.003112602193
864	0.003108091153
865	0.003105274822
866	0.003103059069
867	0.003099858388
868	0.003097083513
869	0.003095165439
870	0.003090992884
871	0.003085452143
872	0.003083890505
873	0.003079629598
874	0.003076028108
875	0.003070451371
876	0.003068082296
877	0.003064907981
878	0.003060397133
879	0.003056719129
880	0.003054111565
881	0.003048705927
882	0.003045365165
883	0.003042666953
884	0.003038483588
885	0.003035048141
886	0.003033023483
887	0.003031720729
888	0.003027264913
889	0.003023597255
890	0.003018428776
891	0.003013657996
892	0.00301108431
893	0.003007926627
894	0.003002070098
895	0.002999466139
896	0.002994659647
897	0.002989825362
898	0.002986127074
899	0.002983451191
900	0.002977911276
901	0.002975131545
902	0.002974078303
903	0.002973454089
904	0.002968846233
905	0.00296483536
906	0.002960380621
907	0.00295736137
908	0.00295360762
909	0.002950726008
910	0.002945843601
911	0.00294288627
912	0.002938960862
913	0.002935788524
914	0.002931372892
915	0.002926011966
916	0.002920768712
917	0.00291969083
918	0.002917658453
919	0.002914412313
920	0.002910228079
921	0.002905373235
922	0.002902057979
923	0.002897313412
924	0.002892016133
925	0.002890903824
926	0.002887623135
927	0.002884313332
928	0.002882566727
929	0.002876409051
930	0.002872276204
931	0.002866844655
932	0.002862821839
933	0.002861818776
934	0.002856847434
935	0.002853592289
936	0.002847730943
937	0.002845378028
938	0.002843358806
939	0.002840780941
940	0.00283682741
941	0.002835151082
942	0.002831860831
943	0.002826736629
944	0.002823133112
945	0.002820835993
946	0.002818025983
947	0.002815285077
948	0.002813883687
949	0.002810738875
950	0.002808287465
951	0.002806194939
952	0.002804007159
953	0.002800091917
954	0.002796351848
955	0.002793357673
956	0.002790158551
957	0.002787030585
958	0.002785497616
959	0.002782117473
960	0.002779822142
961	0.002777297273
962	0.002774115296
963	0.002770252836
964	0.002768619954
965	0.002767653541
966	0.00276369427
967	0.002761192603
968	0.002758750531
969	0.002754302404
970	0.00275181318
971	0.002748629922
972	0.002746776657
973	0.002744547736
974	0.002740943879
975	0.002738771173
976	0.002736571193
977	0.002732220157
978	0.002729853036
979	0.002728144301
980	0.002726249613
981	0.002723430918
982	0.002720516002
983	0.002717317776
984	0.002714645158
985	0.002711811973
986	0.002709867328
987	0.002708649946
988	0.002705681024
989	0.002701853366
990	0.002698198123
991	0.002696123862
992	0.002695252751
993	0.002691048306
994	0.002687330709
995	0.002684896853
996	0.002682833588
997	0.0026815572
998	0.002679639071
999	0.002675639797
